##Centered_IBS.SumPk=53671.32540661737
##Matrix_Type=Centered_IBS
170
amA:250481966	1.6314713	0.6518629	0.6988536	0.6579769	0.80919796	0.12184686	0.08847091	0.10469255	0.09261672	0.094862334	0.10848042	0.07701759	0.08304119	0.10547309	0.089127004	0.10187679	0.077792354	0.12093942	0.09577693	0.118334785	0.10079915	0.08974777	0.09297245	0.1363959	0.1304574	0.12709902	0.115837045	0.12906742	0.13119094	0.124070585	0.1259007	0.12107868	0.09945634	0.106626146	0.105758145	0.10949533	0.1158687	0.0874319	0.100754455	0.118515804	0.1885487	0.20037219	0.19970636	0.20339571	0.18992916	0.20968084	0.20230633	0.19831116	0.19301045	0.1419398	0.12951252	0.12508622	0.12664987	0.12344443	0.12163749	0.14186198	0.13562831	0.12930994	0.13918878	0.12484123	0.12459081	0.15131865	0.12377511	0.14213721	0.13320833	0.121024676	0.1156089	0.10320573	0.122729644	0.09401625	0.0927977	0.07857128	0.111083634	0.116664305	0.10161338	-0.010391938	0.1267357	0.12678675	0.15084636	0.15744886	0.13652872	0.14174432	0.12598124	0.1385762	0.39297032	0.40886632	0.4132534	0.3882323	0.39468262	0.40251198	0.426112	0.4136529	0.39232653	-0.27484646	-0.26426136	-0.27948707	-0.277491	-0.18675555	-0.25109753	-0.24481651	-0.28697678	-0.28273067	-0.27771765	-0.27266118	-0.282577	-0.2664898	-0.2704017	-0.222535	-0.121899135	-0.15121797	-0.15260808	-0.10111591	-0.11209849	-0.15529384	-0.120406784	-0.08514135	-0.29925805	-0.2803117	-0.30691007	-0.27236342	-0.2488271	-0.29605773	-0.3138537	-0.30323192	-0.21756564	-0.2815769	-0.22074434	-0.30864975	-0.31546706	-0.25663027	-0.30455574	-0.28333995	-0.10855212	-0.14573494	-0.17614652	-0.17864816	-0.21500161	-0.17330763	-0.08390317	-0.105576225	-0.16102679	-0.098824605	-0.32238525	-0.3230646	-0.3131042	-0.30220476	-0.31236455	-0.32372633	-0.19961071	-0.096324086	-0.18120484	-0.27739942	-0.27866012	-0.24606699	-0.2425774	-0.22484854	-0.2528583	-0.25185496	-0.26158556	-0.22357762	-0.24833705	-0.23643023	-0.23564357	-0.24418615	-0.2584502	-0.23593713	-0.25878006	-0.22164948	-0.20105095	-0.21123192
amB:250481967	0.6518629	1.5987178	0.6182166	0.6425703	0.6743776	0.12538023	0.10011893	0.10968527	0.09306052	0.08453172	0.1068085	0.09485082	0.08458926	0.097469494	0.07754111	0.1021563	0.10075768	0.12553528	0.10203151	0.13489437	0.1179142	0.10078474	0.10141994	0.14910577	0.13524805	0.13655432	0.12206123	0.14790906	0.1536028	0.13296483	0.12429153	0.1257767	0.10319968	0.11973813	0.11933019	0.114030056	0.11358411	0.09670205	0.117881335	0.13231479	0.19738658	0.20473641	0.20617765	0.19357583	0.20282637	0.1938344	0.20236643	0.20530793	0.20034677	0.14471105	0.1355446	0.12756178	0.13261767	0.123187214	0.12704872	0.14575613	0.15141843	0.12931621	0.13523075	0.1278202	0.12311489	0.15636037	0.12470419	0.14625168	0.14095584	0.13585442	0.13109845	0.11054918	0.12809178	0.09014517	0.10117605	0.088116534	0.1181878	0.1180576	0.11406045	-0.007888457	0.13174203	0.13178681	0.1543131	0.15177129	0.14746326	0.14719734	0.13146363	0.14874011	0.39337116	0.40071437	0.4077438	0.38288012	0.41489562	0.3898077	0.40908942	0.3930224	0.4009916	-0.27029204	-0.26875082	-0.29170612	-0.28448102	-0.18870099	-0.25392863	-0.24121098	-0.2830849	-0.28335035	-0.27411324	-0.27762362	-0.2754647	-0.27522326	-0.2759381	-0.21942894	-0.11321502	-0.15397564	-0.15453035	-0.11096658	-0.11461751	-0.15402743	-0.12513822	-0.082608245	-0.3063637	-0.28546357	-0.31144086	-0.2815397	-0.26082322	-0.29178035	-0.32075474	-0.30244127	-0.21333297	-0.28648233	-0.21416864	-0.3095339	-0.3198018	-0.26007828	-0.3176999	-0.28780296	-0.11030797	-0.15150994	-0.19160494	-0.19236991	-0.21834959	-0.17100096	-0.08235307	-0.107789084	-0.16102938	-0.09853221	-0.3309452	-0.32497355	-0.315772	-0.30198863	-0.31452367	-0.32104942	-0.19332607	-0.08655121	-0.18229651	-0.2767659	-0.28278926	-0.24367616	-0.24542435	-0.21300666	-0.24144629	-0.2591411	-0.269536	-0.23013219	-0.24453606	-0.250094	-0.24367303	-0.24666893	-0.2546427	-0.24150369	-0.24730976	-0.21440583	-0.20437492	-0.22488737
amC:250481968	0.6988536	0.6182166	1.5746243	0.6748696	0.73716766	0.12208106	0.107073024	0.10456986	0.09498437	0.10108064	0.109100915	0.082236074	0.09592381	0.11517158	0.08445704	0.09539904	0.082195565	0.12244092	0.10263039	0.118767224	0.10196688	0.10030735	0.09312535	0.1505477	0.13458093	0.14002417	0.11983733	0.13154064	0.13343106	0.13514802	0.13468051	0.12317251	0.098959565	0.11825752	0.11119439	0.122419976	0.10485053	0.09887409	0.116106376	0.1267853	0.19289681	0.2053954	0.20476693	0.21368605	0.20058528	0.20241767	0.20836245	0.19299626	0.19367701	0.14871119	0.14523864	0.12416182	0.13039169	0.12034057	0.12912929	0.13790075	0.1478728	0.12865983	0.13138328	0.11961754	0.119233675	0.14892408	0.1253299	0.15032652	0.12891442	0.11146695	0.13103776	0.11159248	0.12094958	0.09457317	0.097283036	0.08546198	0.10889671	0.113149546	0.09833345	-0.004783931	0.13328396	0.1337324	0.16326804	0.15529442	0.14151403	0.15070587	0.12819104	0.15607463	0.38742977	0.39783835	0.40392852	0.39163342	0.39383194	0.39215314	0.4081516	0.3910055	0.38047242	-0.26565373	-0.26870754	-0.28974432	-0.28802785	-0.18528466	-0.254318	-0.24373603	-0.2866756	-0.28236157	-0.27196488	-0.26886123	-0.27761438	-0.27717862	-0.27887872	-0.2133382	-0.114262894	-0.15144384	-0.14823009	-0.10977465	-0.11358838	-0.16347075	-0.11892273	-0.08574877	-0.30107385	-0.28452066	-0.30324015	-0.27017224	-0.2545178	-0.29983783	-0.3198112	-0.31030232	-0.22370692	-0.2846565	-0.2161349	-0.30279776	-0.3157079	-0.2585772	-0.31669876	-0.28753704	-0.10186633	-0.14303531	-0.18977703	-0.18609717	-0.21417704	-0.1727901	-0.07572792	-0.110143684	-0.15558155	-0.10040436	-0.33525023	-0.32129034	-0.31473267	-0.3052684	-0.31317672	-0.3202668	-0.19403087	-0.09341696	-0.18621306	-0.27503234	-0.28028846	-0.2571614	-0.23970708	-0.21695115	-0.2563596	-0.24965222	-0.26148364	-0.22485992	-0.246269	-0.24388605	-0.25255367	-0.24613298	-0.2495693	-0.23639841	-0.24975467	-0.2237443	-0.19829611	-0.2166187
amD:250481969	0.6579769	0.6425703	0.6748696	1.587952	0.63316876	0.12289712	0.095399074	0.10421291	0.09493138	0.09352063	0.10369021	0.08063263	0.07675209	0.096242085	0.086480804	0.09961776	0.0883741	0.1197191	0.09357423	0.11541562	0.10491942	0.11492427	0.09644425	0.14730737	0.13396718	0.13392343	0.11849618	0.12750344	0.13116188	0.13123448	0.13504985	0.113690585	0.09977356	0.11358657	0.11228823	0.11133759	0.10419647	0.094900064	0.101000555	0.12507345	0.18450338	0.1905635	0.18754159	0.19645411	0.18966974	0.19501454	0.2014494	0.1829968	0.18989605	0.14375845	0.13333832	0.12738723	0.13010205	0.11598135	0.12891093	0.14065833	0.14756925	0.12740777	0.13029414	0.12385345	0.11447206	0.1524744	0.12021446	0.1371106	0.13127597	0.120749235	0.1263713	0.09394147	0.11693893	0.089197055	0.08621629	0.08411505	0.10897176	0.11880353	0.095088564	-0.013434827	0.13526873	0.12922354	0.15271209	0.14538774	0.12177079	0.14223018	0.12864709	0.14845197	0.38124734	0.38562346	0.3888438	0.37706685	0.39091545	0.3830554	0.3907928	0.3884832	0.3794533	-0.25799656	-0.25789598	-0.28125295	-0.27856606	-0.19182171	-0.24130201	-0.23487617	-0.27458534	-0.27562076	-0.2565719	-0.2636654	-0.26609924	-0.2665461	-0.25980902	-0.2066199	-0.11656563	-0.15369566	-0.14497985	-0.11250091	-0.11704153	-0.15743108	-0.1297522	-0.08078875	-0.2910475	-0.27475923	-0.30155084	-0.27610067	-0.25146237	-0.28093135	-0.30546513	-0.2965487	-0.208616	-0.2740745	-0.2114648	-0.29761377	-0.3141544	-0.25917262	-0.30270904	-0.28436163	-0.105094515	-0.14065485	-0.17373398	-0.17163463	-0.21562277	-0.16177374	-0.08002586	-0.10584311	-0.14422025	-0.10646915	-0.3177496	-0.3129875	-0.3113253	-0.30364075	-0.30564964	-0.31395307	-0.1959212	-0.093116775	-0.17369744	-0.26619738	-0.275835	-0.23535025	-0.23781765	-0.2110932	-0.23757744	-0.2452392	-0.25283262	-0.22562705	-0.23993361	-0.2324508	-0.23145711	-0.23309097	-0.2492842	-0.22970971	-0.23489456	-0.20539734	-0.19677123	-0.20811538
amE:250481970	0.80919796	0.6743776	0.73716766	0.63316876	1.5794089	0.12152015	0.0957805	0.10626087	0.081353605	0.094406374	0.09603808	0.073440194	0.0725101	0.09967193	0.08338014	0.1006048	0.09608208	0.11665127	0.09818347	0.118353695	0.09831402	0.083435	0.0916229	0.13011974	0.13308285	0.12713602	0.103161484	0.13118222	0.13559616	0.12754773	0.123097904	0.11210868	0.09739963	0.11941641	0.11196125	0.10404716	0.1106924	0.0887013	0.10844794	0.11324352	0.1904912	0.20597084	0.2013212	0.20583192	0.20546958	0.20048709	0.19272023	0.2021921	0.200719	0.13643911	0.12721546	0.118415825	0.12689887	0.116172224	0.121917225	0.13859075	0.13939261	0.11600781	0.12837712	0.117519945	0.11578232	0.14185607	0.111372925	0.13680746	0.124694854	0.11969395	0.118466295	0.09968051	0.124603465	0.09790913	0.09447004	0.08195037	0.11467689	0.10809455	0.08466404	-0.017760238	0.11851077	0.1252004	0.14339718	0.1395561	0.13714996	0.1377583	0.1189947	0.13896665	0.39216593	0.41262394	0.4216907	0.39317608	0.41673082	0.4077169	0.42249313	0.39395818	0.3932569	-0.26859707	-0.26375607	-0.2824955	-0.27519453	-0.1835835	-0.24593094	-0.24010935	-0.27659655	-0.27613503	-0.26986226	-0.27820948	-0.27278602	-0.26890826	-0.2631278	-0.2206585	-0.1090402	-0.15798266	-0.15472706	-0.09952933	-0.1145082	-0.1549998	-0.12674145	-0.081190154	-0.30112562	-0.28363898	-0.29608735	-0.2721032	-0.24932037	-0.29557243	-0.31199118	-0.29330748	-0.21306123	-0.27156875	-0.21961112	-0.3089716	-0.3143997	-0.26299107	-0.3139175	-0.28852013	-0.101466104	-0.13779435	-0.18144253	-0.17754264	-0.20550252	-0.1733812	-0.07403288	-0.10314005	-0.15520746	-0.10296193	-0.32664123	-0.32707778	-0.3135635	-0.29426238	-0.30587387	-0.32046446	-0.19277665	-0.096922554	-0.17861447	-0.27687177	-0.27336207	-0.24296637	-0.24838206	-0.21688527	-0.24406688	-0.24985088	-0.26351056	-0.22228578	-0.24416566	-0.23652789	-0.23938963	-0.24192016	-0.24524096	-0.23066497	-0.24189076	-0.21921316	-0.19587873	-0.21773362
cl11:250481955	0.12184686	0.12538023	0.12208106	0.12289712	0.12152015	1.6413206	0.25271532	0.24343354	0.27377832	0.21735255	0.30035222	0.29697424	0.22598867	0.29631343	0.20606895	0.19586092	0.2055594	0.24273385	0.14682749	0.22725922	0.24520093	0.20898718	0.18653278	0.23820612	0.22127858	0.25084725	0.23455228	0.23118521	0.25358856	0.22645693	0.22061749	0.2431462	0.21162274	0.22044273	0.21484247	0.22229066	0.21871969	0.19812493	0.20469177	0.23708963	0.097795464	0.091946244	0.10236966	0.10066689	0.092700146	0.1029579	0.10455426	0.10667792	0.10394193	0.25622973	0.23584627	0.23384094	0.23406626	0.21772969	0.22948746	0.24688254	0.25322157	0.23674889	0.22282234	0.21007948	0.21038473	0.23976448	0.22899762	0.2359345	0.23310746	0.21124361	0.22229713	0.24689487	0.23800147	0.22678114	0.23421544	0.21142797	0.21768428	0.20940304	0.20323876	0.07691784	0.23660743	0.23703282	0.21375574	0.25602794	0.22242112	0.23281752	0.22727288	0.2156502	0.123420045	0.108057074	0.113718204	0.11813637	0.12073554	0.11385184	0.11401564	0.12174726	0.10104876	-0.29417533	-0.29037175	-0.31092972	-0.3145523	-0.21264131	-0.26171002	-0.27359688	-0.30987063	-0.30821937	-0.30190116	-0.3028876	-0.31359804	-0.30047372	-0.30139387	-0.24315073	-0.1318925	-0.18156329	-0.18357153	-0.10040234	-0.11068097	-0.19239827	-0.14549233	-0.09428627	-0.3316463	-0.3167219	-0.33212855	-0.30021778	-0.2919115	-0.32575527	-0.34735215	-0.3306001	-0.25569287	-0.3063429	-0.24021122	-0.35021353	-0.355857	-0.28412446	-0.35330516	-0.31228366	-0.11834508	-0.156996	-0.20341377	-0.2138371	-0.23735654	-0.20466098	-0.07590867	-0.10397907	-0.17267726	-0.10792033	-0.3464848	-0.35194752	-0.3403225	-0.320002	-0.3492464	-0.3524703	-0.20999584	-0.08819863	-0.21314111	-0.30415395	-0.31337765	-0.29638284	-0.27517217	-0.24485415	-0.28555423	-0.2771996	-0.30000886	-0.25829998	-0.28835025	-0.27013484	-0.27651563	-0.2629925	-0.291677	-0.26068267	-0.2875949	-0.231559	-0.21617489	-0.2561532
cl12:250481956	0.08847091	0.10011893	0.107073024	0.095399074	0.0957805	0.25271532	1.5565888	0.22109015	0.21022479	0.219849	0.24090295	0.19112945	0.23874597	0.24465293	0.20414034	0.20996349	0.18351522	0.18864618	0.17154522	0.20717792	0.18462485	0.18267848	0.18761626	0.20153256	0.19639747	0.21574952	0.20609584	0.2114443	0.20733856	0.21279256	0.2046425	0.21552502	0.20562671	0.19774054	0.19472496	0.20677024	0.2075479	0.18792929	0.20537165	0.21712705	0.09796774	0.101099715	0.09998572	0.09834413	0.0945254	0.09649192	0.09443304	0.11244968	0.11134806	0.20998693	0.22178575	0.21544541	0.21102846	0.19174817	0.20612007	0.22452378	0.21737717	0.19975677	0.21372265	0.20872796	0.20135057	0.22592723	0.20467767	0.21199319	0.2222285	0.1866654	0.19773853	0.2235437	0.21588592	0.20611735	0.19598961	0.1944704	0.19354329	0.20602791	0.18312839	0.06691114	0.21253942	0.22768185	0.19732524	0.21467647	0.21555938	0.21680252	0.2085831	0.19139086	0.11426991	0.1071332	0.10819971	0.105262816	0.109369695	0.10519085	0.13017693	0.12240682	0.104186855	-0.27722582	-0.2697417	-0.2797785	-0.28778228	-0.19470629	-0.2429876	-0.24157865	-0.2959996	-0.28857452	-0.2852021	-0.2888477	-0.277041	-0.26931223	-0.27674645	-0.22560824	-0.11243552	-0.14807759	-0.15704721	-0.081116065	-0.0957394	-0.17275457	-0.13192661	-0.0749605	-0.31294203	-0.28671327	-0.31369475	-0.27006692	-0.26605237	-0.2887929	-0.3198399	-0.30625945	-0.227221	-0.29024404	-0.21279109	-0.3061601	-0.32501027	-0.26414293	-0.3196892	-0.28996095	-0.09603285	-0.14515325	-0.18668221	-0.1937755	-0.22042497	-0.1949111	-0.061475858	-0.07525591	-0.16239369	-0.08951061	-0.33195114	-0.3281999	-0.31896484	-0.29696482	-0.31880298	-0.3220689	-0.18366885	-0.060969457	-0.19887641	-0.27675813	-0.28658146	-0.26660797	-0.25373113	-0.2296318	-0.26447508	-0.24801633	-0.2802286	-0.22895746	-0.265163	-0.25098446	-0.25959697	-0.25291434	-0.26580083	-0.22464277	-0.25503996	-0.20831668	-0.2163232	-0.23620202
cl1:250481948	0.10469255	0.10968527	0.10456986	0.10421291	0.10626087	0.24343354	0.22109015	1.6343409	0.21987842	0.1843308	0.22240841	0.20704755	0.21619552	0.22152449	0.22385582	0.20980166	0.18960077	0.19666757	0.15907097	0.23202957	0.19503242	0.17439243	0.19447899	0.20295568	0.2101577	0.22388963	0.21208878	0.21777399	0.22419411	0.21462628	0.21243194	0.206655	0.20021771	0.20772661	0.20122218	0.2051803	0.20308821	0.18233626	0.20465033	0.2341477	0.093298264	0.101863414	0.10602051	0.10772411	0.097847216	0.09981059	0.10256179	0.11279553	0.106368944	0.21392137	0.21918394	0.21919082	0.21998364	0.20003332	0.21712056	0.2234962	0.21639104	0.20783328	0.21534108	0.1984244	0.19928876	0.2319431	0.23090033	0.22346333	0.231901	0.21742499	0.20617719	0.22389676	0.2242401	0.20087598	0.19245543	0.17947719	0.20264941	0.24101451	0.18590103	0.074713685	0.22242454	0.23494524	0.21060127	0.24143697	0.23198807	0.22885251	0.2168318	0.19866902	0.11159474	0.09849204	0.10838168	0.104985856	0.11534588	0.09899854	0.10949326	0.113522686	0.099354945	-0.2971224	-0.27277339	-0.28072166	-0.30024737	-0.19166853	-0.24702683	-0.24525848	-0.28872743	-0.2879481	-0.28521454	-0.29872352	-0.27926525	-0.2898129	-0.2887717	-0.22802468	-0.11974964	-0.1578486	-0.16273859	-0.0898689	-0.091903634	-0.18087175	-0.13600299	-0.09045007	-0.32087323	-0.29321933	-0.33128375	-0.28219977	-0.2686049	-0.29831856	-0.32240248	-0.31459087	-0.23430133	-0.2893179	-0.2285449	-0.3296923	-0.33550525	-0.26283976	-0.34009665	-0.29411513	-0.09475211	-0.14279947	-0.18638366	-0.2021544	-0.21800856	-0.19438936	-0.06122332	-0.074146554	-0.15999223	-0.093928985	-0.34035316	-0.34313914	-0.31468058	-0.30468893	-0.32583493	-0.3289732	-0.18972865	-0.06189411	-0.19309247	-0.28595993	-0.29411688	-0.25951096	-0.2552198	-0.22720392	-0.25571415	-0.2653598	-0.27809983	-0.24076535	-0.26768747	-0.24102034	-0.25366795	-0.25890005	-0.26920593	-0.24674816	-0.26863965	-0.21642253	-0.21884805	-0.23949714
cl2:250481949	0.09261672	0.09306052	0.09498437	0.09493138	0.081353605	0.27377832	0.21022479	0.21987842	1.4583744	0.25289837	0.26100639	0.2536084	0.2442491	0.27318245	0.17883635	0.1684946	0.15638243	0.21109314	0.1495813	0.1996948	0.20078407	0.18078198	0.16970955	0.19797024	0.1727055	0.20837788	0.19247882	0.18700767	0.19499502	0.1955386	0.18293943	0.1876337	0.18457738	0.18507925	0.1691688	0.19311923	0.1830036	0.17438102	0.1875585	0.19819519	0.096924976	0.08054779	0.08196831	0.08642754	0.086264804	0.084175244	0.09083186	0.08411405	0.087514855	0.20325066	0.19164325	0.20717971	0.19372098	0.16736351	0.19307852	0.19941854	0.19132856	0.17792195	0.1882679	0.16769844	0.17968105	0.20210902	0.20897117	0.1978932	0.18958543	0.1757274	0.19251253	0.19999377	0.19910753	0.18206349	0.17973499	0.17424089	0.18561603	0.17966299	0.17936423	0.0780568	0.1956932	0.19903886	0.19400406	0.20509456	0.20543079	0.2019817	0.19515009	0.1887912	0.09362436	0.080601744	0.089422464	0.09428267	0.09974789	0.09027184	0.106277205	0.09074984	0.08309804	-0.25542533	-0.25617087	-0.27794066	-0.26908728	-0.178496	-0.23055817	-0.22492124	-0.2643782	-0.26602483	-0.2674643	-0.2675971	-0.27116206	-0.2616068	-0.25816953	-0.20467256	-0.09546455	-0.13764387	-0.1523046	-0.05827688	-0.071844295	-0.15078779	-0.115138955	-0.068854704	-0.28731292	-0.27307847	-0.30185905	-0.2630064	-0.25007418	-0.28051496	-0.307733	-0.2964336	-0.21943128	-0.26379177	-0.21275079	-0.29788563	-0.30838326	-0.24259655	-0.30499098	-0.26412144	-0.07449382	-0.1321388	-0.16134048	-0.18527499	-0.1976182	-0.17777885	-0.04310858	-0.05637597	-0.14245918	-0.073621504	-0.31168878	-0.3148099	-0.2934236	-0.2804898	-0.30268574	-0.3114027	-0.15842071	-0.041448917	-0.17279246	-0.26666233	-0.27422452	-0.24787958	-0.23937398	-0.2056612	-0.24343532	-0.24457885	-0.26313886	-0.22066401	-0.23670089	-0.23958749	-0.23820804	-0.23613091	-0.24480982	-0.23614275	-0.24112391	-0.19317816	-0.18153846	-0.22909161
cl4:250481950	0.094862334	0.08453172	0.10108064	0.09352063	0.094406374	0.21735255	0.219849	0.1843308	0.25289837	1.443289	0.24433695	0.25343445	0.22782259	0.22363022	0.1648966	0.16911231	0.13812988	0.18756516	0.14608362	0.19738436	0.17536063	0.1710422	0.15021093	0.19222279	0.17968091	0.18967958	0.1723209	0.16798462	0.18453671	0.18355897	0.17585489	0.18630944	0.16464521	0.17840289	0.16833884	0.16943578	0.17871894	0.15284634	0.17809713	0.182666	0.100334354	0.10684466	0.10624531	0.10254134	0.1054139	0.101875305	0.09426046	0.10869723	0.10480763	0.16589917	0.18074402	0.18081173	0.19319552	0.16542256	0.17219451	0.20926593	0.17661177	0.15656756	0.18208416	0.17134883	0.17858784	0.19465032	0.16609538	0.17676395	0.18246546	0.1721613	0.18109396	0.17529328	0.2050207	0.18451568	0.18442588	0.17738004	0.19836341	0.16715865	0.16762753	0.080912106	0.1815154	0.18623877	0.1713106	0.18016209	0.18028982	0.18220747	0.18132831	0.19796637	0.086990334	0.09546548	0.09954031	0.09082128	0.10505685	0.09539846	0.10511982	0.093584195	0.09066999	-0.2531043	-0.24714094	-0.26070032	-0.26058692	-0.1750202	-0.22475505	-0.21348654	-0.25845733	-0.25927892	-0.25329036	-0.2548921	-0.26474184	-0.24981602	-0.239712	-0.20435283	-0.08957957	-0.12844394	-0.14104705	-0.06259404	-0.0781516	-0.15179256	-0.114401	-0.06833374	-0.27563253	-0.2597935	-0.2940621	-0.25302893	-0.23694526	-0.2707253	-0.2901838	-0.2765682	-0.20272182	-0.2590641	-0.1970105	-0.2804164	-0.30123162	-0.23378298	-0.2916444	-0.25188097	-0.086753175	-0.13141266	-0.15987337	-0.16913915	-0.18765238	-0.15725803	-0.04142669	-0.065337636	-0.12900454	-0.072476774	-0.29867274	-0.2998869	-0.29242244	-0.2642645	-0.28910413	-0.29296663	-0.16180056	-0.044214193	-0.18022145	-0.25317204	-0.25136676	-0.23435968	-0.2302008	-0.19474284	-0.2313527	-0.23860276	-0.25210688	-0.21014014	-0.22850719	-0.2228436	-0.22375536	-0.22243519	-0.23674777	-0.22157723	-0.2374993	-0.19988856	-0.18884224	-0.21137922
