amA:250481966	amB:250481967	amC:250481968	amD:250481969	amE:250481970	cl11:250481955	cl12:250481956	cl1:250481948	cl2:250481949	cl4:250481950	cl5:250481951	cl7:250481952	cl8:250481953	cl9:250481954	cu10:250481963	cu11:250481964	cu12:250481965	cu1:250481957	cu2:250481958	cu4:250481959	cu5:250481960	cu7:250481961	cu9:250481962	da10:250481910	da11:250481911	da1:250481903	da2:250481904	da3:250481905	da5:250481906	da8:250481908	da9:250481909	fp12:250481893	fp1:250481885	fp2:250481886	fp3:250481887	fp4:250481888	fp5:250481889	fp8:250481891	fp9:250481892	fpE:250481890	m10:250481928	m11:250481929	m2:250481921	m4:250481922	m5:250481923	m6:250481924	m7:250481925	m8:250481926	m9:250481927	mc10:250481918	mc11:250481971	mc12:250481920	mc1:250481912	mc2:250481913	mc3:250481914	mc5:250481915	mc6:250481916	mc9:250481917	mt10:250481900	mt11:250481901	mt12:250481902	mt1:250481894	mt4:250481895	mt5:250481896	mt7:250481897	mt8:250481898	mt9:250481899	tc12:250481938	tc1:250481930	tc2:250481931	tc3:250481932	tc4:250481933	tc5:250481934	tc7:250481936	tc8:250481937	tcE:250481935	tx10:250481945	tx11:250481946	tx2:250481939	tx3:250481940	tx4:250481941	tx7:250481942	tx8:250481943	tx9:250481944	tz10:250481883	tz12:250481884	tz13:250481876	tz19:250481880	tz23:250481881	tz2:250481919	tz3:250481878	tz4:250481879	tz9:250481882	RIMMA0388.1:250049195	RIMMA0389.1:250049112	RIMMA0390.1:250049120	RIMMA0392.1:250049128	RIMMA0393.1:250049140	RIMMA0394.2:250049160	RIMMA0395.2:250049141	RIMMA0396.1:250049172	RIMMA0397.1:250049184	RIMMA0398.1:250049148	RIMMA0399.1:250049196	RIMMA0403.2:250049113	RIMMA0404.1:250049121	RIMMA0406.1:250049129	RIMMA0409.1:250049161	RIMMA0416.1:250049185	RIMMA0417.1:250049197	RIMMA0418.1:250049149	RIMMA0421.1:250049122	RIMMA0422.1:250049130	RIMMA0423.1:250049157	RIMMA0424.1:250049162	RIMMA0425.1:250049174	RIMMA0426.1:250049186	RIMMA0428.1:250049198	RIMMA0430.1:250049150	RIMMA0431.1:250049153	RIMMA0433.1:250049131	RIMMA0436.1:250049142	RIMMA0437.1:250049163	RIMMA0438.1:250049170	RIMMA0441.1:250049187	RIMMA0462.1:250049199	RIMMA0464.1:250049114	RIMMA0465.1:250049154	RIMMA0466.1:250049182	RIMMA0467.1:250049132	RIMMA0468.1:250049158	RIMMA0473.1:250049164	RIMMA0614.1:250049176	RIMMA0615.1:250049188	RIMMA0616.1:250049200	RIMMA0619.1:250049151	RIMMA0620.1:250049155	RIMMA0621.1:250049133	RIMMA0623.1:250049143	RIMMA0625.1:250049194	RIMMA0628.1:250049165	RIMMA0630.1:250049177	RIMMA0657.1:250049201	RIMMA0658.1:250049115	RIMMA0661.1:250049123	RIMMA0662.1:250049134	RIMMA0663.1:250049144	RIMMA0667.1:250049190	RIMMA0671.1:250049152	RIMMA0674.1:250049135	RIMMA0680.1:250049167	RIMMA0690.1:250049203	RIMMA0691.1:250049116	RIMMA0696.1:250049125	RIMMA0700.1:250049136	RIMMA0701.1:250049146	RIMMA0702.1:250049168	RIMMA0703.1:250049206	RIMMA0708.1:250049192	RIMMA0709.1:250049204	RIMMA0710.1:250049117	RIMMA0712.1:250049126	RIMMA0716.1:250049137	RIMMA0720.1:250049147	RIMMA0721.1:250049169	RIMMA0727.1:250049193	RIMMA0729.1:250049205	RIMMA0730.1:250049118	RIMMA0731.1:250049127	RIMMA0733.1:250049138
amA:250481966	0.527388104939491	0.176860846350976	0.184085066844332	0.183727371226493	0.240509350819308	0.0153045691497126	0.00818504527505429	0.0101612273335658	0.00882406694478091	0.0102461473497659	0.0137781432635532	0.00590651372360792	0.0071001146030505	0.0118380304771311	0.00885077739110122	0.0117235162302065	0.0064845037875099	0.0159524205436252	0.0102258217995573	0.0140332643790088	0.0104427568503464	0.00987109354028008	0.00783836702395178	0.0193002571890975	0.0204028508589973	0.0182670465220452	0.015695079562179	0.0149671995392399	0.0170185792186961	0.0159692694391767	0.014821882213016	0.0156138863012318	0.0109870604683512	0.0121931982664235	0.0113873409430583	0.0124138458109707	0.0141635299152153	0.00730478898050095	0.0117161204234882	0.0142855464406523	0.037557428028503	0.0404208832355886	0.040407112687962	0.0413572828310315	0.039044430676707	0.0433473243089965	0.0396206563821252	0.038604764852492	0.0382315253341003	0.0195563008997525	0.0187998347793007	0.0172976052547599	0.0172813525599367	0.016182206921496	0.0152343774651617	0.02091172125636	0.0181933676844941	0.020611080262178	0.0208449554838522	0.019513494218236	0.0178529702695319	0.0245450833461345	0.0164520257040782	0.0220861034577726	0.0160910397350544	0.0176431483131078	0.012572409114466	0.010616670663408	0.016834755416514	0.00790071111161605	0.00721961813330471	0.00460344420291873	0.0120911294246328	0.0145675151935584	0.0121064245630659	-0.0139825818837988	0.017275512491842	0.0160609622425616	0.0254004543139808	0.0249032827638094	0.0203990223120179	0.0223214302182914	0.0173758072417975	0.018902510487078	0.100673904687241	0.102049003091088	0.103628786178011	0.0921375026121904	0.0964230761557389	0.102057026990531	0.10641909320257	0.0951919892830329	0.0977822470395842	-0.0599369138793583	-0.0566623028033558	-0.0558614523045315	-0.0562949416458209	-0.0350655753161594	-0.0426981058824825	-0.040601508915881	-0.0539927747456224	-0.0520743788266546	-0.0560854744233768	-0.0536377799506464	-0.0564279121406645	-0.0527143656947526	-0.0647218013494384	-0.0394858044086785	-0.0283449822858592	-0.032038856216535	-0.0344934388400469	-0.03186187177398	-0.0274277938733328	-0.0295599336860219	-0.025050951217556	-0.0217553636291648	-0.0470815429306614	-0.0493855502792709	-0.0670132304009806	-0.0568051636796968	-0.0435846326845077	-0.0545140471041759	-0.0592950495605465	-0.0488399011327842	-0.0435515813871361	-0.0540367213670251	-0.0484846248752522	-0.0677403163489974	-0.0649725002066216	-0.042693297122519	-0.0652743612838053	-0.0475862486242006	-0.0281525528076013	-0.0317878559404242	-0.0402631068827377	-0.0409445133320378	-0.0474658077636865	-0.0329344315307901	-0.0267873697532594	-0.0328089219446141	-0.0312880919832215	-0.0235600681925883	-0.058675540824904	-0.0620173107094125	-0.0619883794479394	-0.0525791520114473	-0.0581692153069499	-0.0638138672054443	-0.04335759050847	-0.0295591281317915	-0.03577435155199	-0.0524269274660337	-0.0498191618476163	-0.0501743383781767	-0.0472613884265061	-0.0383131200819216	-0.0508395973678306	-0.0485308696675191	-0.0438061401125263	-0.0391085066304495	-0.0462911511385089	-0.0500203177039522	-0.0523921352312701	-0.0414777669655432	-0.0553794755172499	-0.051775435415459	-0.046785704490234	-0.0508045877369401	-0.0425279499133454	-0.0397495024200324
amB:250481967	0.176860846350976	0.506845988124151	0.15619806091426	0.17641405456052	0.187138362585742	0.0136116810509613	0.00899751915529187	0.0118844380796334	0.00928362110548307	0.00698490403350373	0.00933187108682575	0.00821672742968084	0.00668464803746185	0.00907710201846783	0.00385527902691533	0.00951094280582726	0.0111391029159415	0.0158355695695986	0.00860293926683585	0.0182903761079345	0.015051972143034	0.0110253006590398	0.00917733777365288	0.0188554250981717	0.0191496585036018	0.0184473977599132	0.0145638947260831	0.0208305990424002	0.0212856682059704	0.0174233854767278	0.0116787275931865	0.0150053332749329	0.00876018611785125	0.0140901611394461	0.0120324753453025	0.0111293828090148	0.0131659130570581	0.00801987613368144	0.0142863958810178	0.0160925830701113	0.0378162773934916	0.038689908912103	0.0398383049189859	0.033855852856483	0.0390064330875667	0.0357342501525802	0.0375012869444215	0.0369783142266683	0.0369720142935334	0.0184093664222311	0.0170368061474691	0.0153469585508869	0.0161587859417871	0.0152508103349479	0.015801492435561	0.0192215432604601	0.0195133421263281	0.01765055293062	0.0185030334235318	0.0162551016427268	0.0169601145055361	0.0228279290453739	0.0152008623635487	0.0196420469615111	0.0167091708657464	0.0200250672398183	0.0157823317996862	0.0107392835905787	0.0142357437048254	0.00715543392632933	0.00848735508875298	0.00605316652481453	0.0132178073019997	0.012614410642227	0.0127517574969651	-0.0138340131737144	0.0171883210898276	0.016612888361932	0.0215603217702948	0.0222484655555888	0.0211302793510252	0.0213518419549082	0.0175073637560489	0.0181878616396061	0.0963782192573742	0.0974503679975527	0.0980744829560051	0.0886181985275799	0.0974438217268546	0.0938155243016999	0.0955812309270992	0.0867084207067862	0.0961923133832249	-0.0555653929299215	-0.0550717281971426	-0.0540922050556723	-0.0557692602089058	-0.0312699242323124	-0.0385554022172947	-0.0365309785229037	-0.0523993039361061	-0.0511685256741833	-0.053621838802492	-0.0533204648730796	-0.0516076794755767	-0.0536412387134143	-0.0634030999112244	-0.0352440446971661	-0.0249925603299046	-0.0290358900085706	-0.0311014306355777	-0.0323357012726874	-0.0276808938690392	-0.0271523274793719	-0.0244193907731142	-0.0195192699258083	-0.0450583692245174	-0.0462126660256814	-0.0667785034945137	-0.057573931229711	-0.0444019658491308	-0.0497829095726019	-0.056579630084505	-0.0468189086686933	-0.0388420894479598	-0.0521761038140119	-0.0437458703026062	-0.0649265123434771	-0.0603922082183299	-0.0399259789728024	-0.0661800264074967	-0.0462957803751932	-0.0256456586013894	-0.0291591223492305	-0.0398647209644517	-0.0436037694185655	-0.0457210266731599	-0.0275039276726786	-0.0218567537153488	-0.0310238449243053	-0.0278181128164954	-0.0211330080254016	-0.0585301849563633	-0.0581664740301487	-0.060252701558246	-0.0492585731824882	-0.0549356654271559	-0.0587105676676844	-0.039434172509011	-0.0261461153237706	-0.0328583919168389	-0.0494942518124222	-0.0471098232782489	-0.0463216966320404	-0.0450675875022693	-0.0313427646923065	-0.0442717011290874	-0.0474727689214314	-0.0410861013971918	-0.0380552986981805	-0.0417275050539966	-0.0485366195652717	-0.0514702948281489	-0.0378733007429676	-0.0501122374501275	-0.0497071039148201	-0.0421029066168611	-0.0480172195594208	-0.0395172783346009	-0.0408952775512231
amC:250481968	0.184085066844332	0.15619806091426	0.4839871896047	0.181202734505116	0.202582521060302	0.0118965692989621	0.0109020601931765	0.00842445228290693	0.00683080649925863	0.0104439156046637	0.0100142284414434	0.00579210875756923	0.00761231142547931	0.0118353357114545	0.00438662141601825	0.00715139814877203	0.00587740344467264	0.0128764329724107	0.00802520075780782	0.0127412247750605	0.00818256219815813	0.0111338044503998	0.0059754143897859	0.0199866412258115	0.0182802936167424	0.0186775655248645	0.0125936497399196	0.0157142919564825	0.015582810063508	0.0166929202986136	0.014415833157966	0.0133337643460537	0.00884619868190233	0.0124397709039993	0.01145861097551	0.0144788441958271	0.00924229080855113	0.00740934556729267	0.0127030584403076	0.0131823143173958	0.0350020477371791	0.0371368454465715	0.0352988273469109	0.0378997770877141	0.0365641931393034	0.0353950280547027	0.0362147391021819	0.0332399288229879	0.0331054542302283	0.0197824028612986	0.0191686854014906	0.0141659422658439	0.0156599174842149	0.0121973875097936	0.0153042899851751	0.0149994685138772	0.0190692583735772	0.0169032280631385	0.0156346886946372	0.0118032037133398	0.0124256399421302	0.0211698143710303	0.013276888646059	0.020405225745704	0.0147726362611241	0.0124546607365113	0.014333027634925	0.00876927367071241	0.0129752109223124	0.00704506883900368	0.0056802831501818	0.00398647826429484	0.00831984577020343	0.00976805036138752	0.00840577682348498	-0.0114841661577563	0.0147429823642258	0.0137061390799268	0.0209418467112944	0.0203182472800198	0.0179204118429721	0.0211980056195684	0.0148559250418719	0.0186002954279354	0.0911729903883302	0.0902704799329484	0.0910032267027114	0.0852224626833138	0.088712336473417	0.0918980858176784	0.0920396246354978	0.0835099411255263	0.0883759120210432	-0.0511501754419932	-0.0525114303288743	-0.0515502514584913	-0.0533550992356928	-0.0278793833972758	-0.0368987871275825	-0.0344308773568741	-0.0502876061803235	-0.0460252974758078	-0.0489713216381691	-0.0501919532942503	-0.0508817131160506	-0.0535468620496966	-0.0620590741541211	-0.0326630179960698	-0.0233812189579627	-0.0287810230300908	-0.0292899043981368	-0.0315988797340961	-0.0245194058821363	-0.0280014424084151	-0.0212336199138644	-0.0174997432732526	-0.0413490687027115	-0.043614064284813	-0.0627841831351254	-0.0527253111579545	-0.0396229827540379	-0.0499274281068206	-0.0546525499655874	-0.044838703255569	-0.0401656715604098	-0.0489622780119875	-0.0423207793611323	-0.0600820162174071	-0.0579485671676585	-0.0374399207662793	-0.0629659166921255	-0.0454480953882222	-0.023026474604583	-0.0255136607518978	-0.0392997011570877	-0.0407085867572268	-0.0446229098006244	-0.0284094975642084	-0.0194226770822386	-0.0302747654657675	-0.0258728254283615	-0.0194783573582015	-0.057744983459328	-0.054857733558759	-0.0569544416035864	-0.0496671536079701	-0.0511095872562798	-0.0587063078266085	-0.0389738372930971	-0.0273657879224127	-0.0335124706008335	-0.0452915092624498	-0.0448346215347466	-0.0475233240225476	-0.0388883607435656	-0.030749602780913	-0.0447761980260278	-0.041994753570836	-0.0346325250103663	-0.0335703287131651	-0.0395762159036191	-0.0463990746860032	-0.0519131729205207	-0.0345269651553098	-0.0480100612438273	-0.0450451857779568	-0.0398678528985437	-0.0476204403420063	-0.0347640049367543	-0.0374719884759573
amD:250481969	0.183727371226493	0.17641405456052	0.181202734505116	0.515523460797193	0.179827811674643	0.0144555516978316	0.00871664885512283	0.00956235584578199	0.00733473822593684	0.0106821453612374	0.0124961046162484	0.00820468915389804	0.00387132630107006	0.00634377683797794	0.00726983868936582	0.011503858140261	0.00809091238110142	0.0140274117189242	0.00863996652963635	0.0148491670200362	0.0111435805535444	0.0190712235927741	0.00977658712574919	0.0215277349005094	0.01911033220486	0.0201409054945598	0.0158234647909998	0.0161196896199071	0.0186862720160459	0.0194254041307594	0.0169434019254897	0.0120673099456327	0.0111918236073238	0.0120433061716802	0.0132020836933427	0.0102616755135617	0.0110997008426609	0.010381711312218	0.0116689903461993	0.0154045635783567	0.036465349818236	0.0372530774803436	0.0368737876920616	0.0392021097175081	0.0378800166162434	0.0389445461071344	0.040233031513962	0.0349712443310463	0.0367455399013976	0.0191405484851503	0.0192225407393323	0.0188261161137896	0.0175427044237045	0.0158814025344548	0.016579544313774	0.0193159805499843	0.0207477755011657	0.0211153791505429	0.018865897098017	0.0174193956616154	0.0164658239824755	0.0237056416324738	0.015995285838977	0.0222377360355836	0.0191126364798008	0.0183006838381773	0.0178826628763531	0.00921710620556281	0.012811857940155	0.00771096500810235	0.00637950179006612	0.00595397378833265	0.012094970380529	0.0146485085133635	0.00935978919831757	-0.0154688356750346	0.0207887236596089	0.0167624548615879	0.0220527670653881	0.0216858362087639	0.0169710871406243	0.0238352944097308	0.020510900107698	0.0220763999547319	0.0982807564736498	0.0968590470537934	0.096846515723128	0.092025231537487	0.0958528252257928	0.0959355778266781	0.0951500334192657	0.0874170555516254	0.0953011570326689	-0.056186587648924	-0.0552403868977553	-0.0548079644424273	-0.056410057134087	-0.0345900580362454	-0.0412191516738376	-0.0382615936091499	-0.0523788169665279	-0.051556140126352	-0.0512744692775725	-0.0539805554644292	-0.0529560269592714	-0.0556552601552503	-0.0614758714306667	-0.0357087048402481	-0.0263392575813638	-0.0324720631296439	-0.0313695586854794	-0.0341110481801618	-0.0287768452796643	-0.0310948116165668	-0.0274017690717769	-0.0215886954321166	-0.0448315433677943	-0.0476083894127475	-0.0664568032273637	-0.059638485969238	-0.0430411405486976	-0.0513033772578907	-0.0564980800888658	-0.0494654238148155	-0.0396009815638701	-0.0494999045962762	-0.0460310600296662	-0.0637076847310222	-0.062962568696235	-0.0434194068467777	-0.0653198982865805	-0.047168283279095	-0.0268002227235393	-0.0297248352112577	-0.0380639226620408	-0.0376536978499493	-0.0476229831090752	-0.031439182432854	-0.0238059146823512	-0.0326801437809076	-0.0293633164582619	-0.0253694574019733	-0.0574830511897228	-0.0594471587628996	-0.0624346388127826	-0.0520365798846257	-0.0562015486263555	-0.0595079112331114	-0.0413130483552223	-0.0278649322520026	-0.0333686900245035	-0.0496688887077784	-0.0480387937531041	-0.0453195752495482	-0.0437832957310228	-0.0345916905289296	-0.0455914994122112	-0.047401107364234	-0.0402634558250006	-0.0410653161373719	-0.043254750399715	-0.0463386246286861	-0.0507463633081387	-0.0394425351744039	-0.0530736608577486	-0.0503321102738305	-0.0393823470419119	-0.0451144640253067	-0.0408643713569042	-0.0379568337538212
amE:250481970	0.240509350819308	0.187138362585742	0.202582521060302	0.179827811674643	0.51878158672201	0.0169076238687035	0.0108192227303449	0.012889850814938	0.00588691688781261	0.0113527316400606	0.0107694293341931	0.00574020963831647	0.00431507161102209	0.0102881980205783	0.00756072269482348	0.0126210567458492	0.0108306471947805	0.0159015156463816	0.0107030361369986	0.0163164746724532	0.0106010999980687	0.0104957609905564	0.0112364085862535	0.0198169770006884	0.0218059295046285	0.0205633124354514	0.0109921274152494	0.0195136386708119	0.0174107904557997	0.0185527132670796	0.0149044164979418	0.013095668091718	0.00987272255475025	0.0163274129669577	0.0153628137938817	0.0105616666704625	0.0150465416040169	0.0094208476294727	0.0145077398198049	0.0140873294637619	0.038883129724275	0.0415284249706292	0.041669265546226	0.0421054176849577	0.0429131801901691	0.0415797904246733	0.0391555127423955	0.0404594663946842	0.0402884728231537	0.0187187817890828	0.0176300672116182	0.0167637713245239	0.0193785278697196	0.0160437004786878	0.0145800017534303	0.0197129159544341	0.0210974025228132	0.0175528268383706	0.0190437680679479	0.0164566652764512	0.0171415413898855	0.0214460651456027	0.0148546919639511	0.0209427940027955	0.0174122672367041	0.0185776604277109	0.0153073006664536	0.00975738493509729	0.0178426645697422	0.0108687422158277	0.0092723957250064	0.00552244642389003	0.0141075581008093	0.0137275876419249	0.00871995224873108	-0.0156873707091934	0.0150795824031065	0.0156725419930509	0.0240783263281229	0.0219185957380371	0.0228497675209241	0.0217734682354767	0.018204834795269	0.0206843989954369	0.102014752072985	0.106487017225207	0.107478630464633	0.0954761063187428	0.105162593953702	0.103931059164339	0.107092653160002	0.0883292244427653	0.100909790147885	-0.0601235965707493	-0.0586800167298145	-0.058951310933558	-0.0582114733362046	-0.0345881003159227	-0.0423001131155115	-0.0434712533694215	-0.0549507127291552	-0.0526678618542322	-0.0554824975723218	-0.0583527609256356	-0.0559090351675793	-0.0575420216413018	-0.064872933210146	-0.040199191029291	-0.0271318455367146	-0.0338580214777515	-0.0354927334696248	-0.0324175932438759	-0.0274496407453172	-0.0317989734429869	-0.0274348689685605	-0.0223075744039286	-0.0496110536238035	-0.0501664207031784	-0.0668652317462105	-0.0606939195639545	-0.0455823643909099	-0.0556610766862525	-0.0619021748015191	-0.0490763513550102	-0.0446639645793213	-0.0538782975447142	-0.0503061257643719	-0.0697926190903761	-0.0648826420277189	-0.0466985573241397	-0.0695770553707711	-0.0515677642229817	-0.0262946232256355	-0.030866827906297	-0.0406759912016688	-0.0419875976210282	-0.0459273165013672	-0.0328069339354402	-0.0233263562805532	-0.0310294598099216	-0.0312916001917952	-0.0257678432444984	-0.0611304725014393	-0.0657312384265557	-0.0639030408676597	-0.0526369125639505	-0.057396147915522	-0.0655386595361961	-0.0441509293892447	-0.02936923408137	-0.035515346365476	-0.05298303767839	-0.0507588927811995	-0.0501513554074545	-0.0494095110876338	-0.0373155932569716	-0.0497268209555556	-0.0499511666671183	-0.0457723638942514	-0.03955444721802	-0.0456404913334934	-0.0495561436007564	-0.0550830884710744	-0.041471347444508	-0.0522054773458442	-0.0507327243911595	-0.0450388052255017	-0.0509601540762735	-0.0401116904753428	-0.0415469809884987
cl11:250481955	0.0153045691497126	0.0136116810509613	0.0118965692989621	0.0144555516978316	0.0169076238687035	0.54499026887085	0.0605454515513616	0.0516594397448119	0.0649706212573289	0.0493512704103314	0.0769092072982611	0.0764446576307039	0.0480446701133177	0.0704475182370704	0.0446786721726345	0.0393297066486804	0.0435937702342581	0.0543504395383727	0.0280977479034805	0.0498830946878639	0.054279617167407	0.0453669790335262	0.0376979381296109	0.0471436658010204	0.0456505587386233	0.0564746483956859	0.05011970722198	0.0450874141362642	0.0512978437498811	0.0494827234139211	0.0388340507629952	0.051352875592626	0.0439943426279732	0.0438931917900751	0.0446377311615879	0.0453808437985615	0.0456362884064838	0.0395994970633959	0.0423758704352266	0.047184971993355	0.0102462658880996	0.00810048467961587	0.0134331228151991	0.0110002597416985	0.00827791326983233	0.0126305030664375	0.0123569659467911	0.0119685981914001	0.0107580798936058	0.0482281033381933	0.047902272812907	0.0496652787260365	0.0467909035762594	0.046037982958257	0.0417462342337672	0.0490367047740531	0.0512145128981341	0.0519997676782766	0.0464103634721896	0.0422526080153848	0.0453070919628027	0.0471934976302271	0.0476233487607525	0.051093024713914	0.048481874041912	0.0459256693935213	0.0449180054982735	0.055981901741576	0.0474055519676923	0.0468740002622812	0.0506858367087396	0.0458726374932835	0.0451090467287399	0.0436222205935434	0.0426312638519048	0.0107004432760401	0.0493977193675112	0.0472915968617837	0.0458394893196964	0.057812868521095	0.0468747010394549	0.0512617875138061	0.0517630094343345	0.0445653755796454	0.0174799085305398	0.0124786519240777	0.0121407007308447	0.0124912694046677	0.0141348681492258	0.0142829365771014	0.0135957378443478	0.0124317151580774	0.0111103937433683	-0.0629684634219301	-0.0664123695505025	-0.065026371682777	-0.0670876666824762	-0.0451933551905143	-0.0482815105430997	-0.0481847661569478	-0.0623314667599091	-0.0593115406213141	-0.0602255984550246	-0.063814779582113	-0.0639057594522739	-0.0651216703809671	-0.0743996881461796	-0.0450457266584391	-0.0337441289453671	-0.0410304601302967	-0.0419088911282877	-0.0291173707116218	-0.0292771778734319	-0.0427365634632428	-0.0333270572022131	-0.0265186971366089	-0.0559416287541057	-0.0599567170618398	-0.076817391588819	-0.0652580703212904	-0.0554225340441625	-0.0606018913501714	-0.0703028637222407	-0.0589964105526681	-0.0541495719878746	-0.0621276442727507	-0.0543222081892349	-0.0801696084642992	-0.0765208164600273	-0.0523520289524434	-0.0814105895497515	-0.0557118849122375	-0.0324011621006562	-0.0364528665561065	-0.0465466684669258	-0.0519202638352035	-0.0546980466145378	-0.0418280945412466	-0.0250232159889311	-0.0304618382756432	-0.037688909310138	-0.0294525943841934	-0.0662607147507858	-0.0724452551870909	-0.0687367556075712	-0.0597476541474514	-0.0667045691445925	-0.0732164494708472	-0.0487403927258995	-0.0275153356905483	-0.0441847047456748	-0.0604758326497499	-0.061483950598504	-0.0608643605601409	-0.0535487298873567	-0.0464989226716329	-0.0598677168345187	-0.0540337512123914	-0.0532890151476889	-0.0487696506403011	-0.0566982988485797	-0.0574608180561853	-0.0621771937630111	-0.0449208385884465	-0.0636941040981633	-0.0569425166898759	-0.0563719444175681	-0.0529700932606559	-0.0444468775512131	-0.0518253140072359
cl12:250481956	0.00818504527505429	0.00899751915529187	0.0109020601931765	0.00871664885512283	0.0108192227303449	0.0605454515513616	0.52444804914251	0.0475228567562136	0.046708724251215	0.053683856082514	0.0581564257358748	0.042623720497599	0.058800848125357	0.0575093794788075	0.0484262517712226	0.048136070802602	0.0411334786943387	0.0392590627964194	0.0376082315548835	0.0461929984408995	0.0384111808757246	0.0407996658528005	0.0403445917774292	0.0391110747336942	0.0412955809634968	0.0500967224019298	0.0450277872162879	0.0433737296834672	0.0397078110538764	0.0482708251353316	0.0395639435360941	0.0466013276733445	0.0466421203304317	0.0415411773700679	0.0414362960885738	0.0462805190128693	0.0455539686372823	0.0416660479936032	0.0463157000970387	0.0478588546761749	0.0125265360902377	0.0130346477411187	0.0138163688125881	0.0111491679435502	0.0118310646598717	0.0114364077392678	0.0110763724914024	0.0149811839829398	0.0164062220096883	0.04029720834652	0.0457789254135413	0.0472798772078691	0.043550104408545	0.0424053019802099	0.0396628259242917	0.0477717965713713	0.04432656385468	0.0429543977756798	0.0464386049015685	0.0453577470101819	0.0462198863154372	0.0468833354582061	0.0443129579728382	0.0476136406932765	0.0474089227248507	0.0410111659534075	0.0408206863452793	0.0496544778540296	0.0446649540679265	0.0454065565577646	0.0429087280312506	0.0450016924955404	0.0412315546922702	0.0459341113354648	0.0383965103794387	0.0093065912948061	0.046389388210675	0.0472761372616343	0.0423423112929231	0.0457655947361336	0.0482128476880613	0.0485036745816846	0.0488372169038794	0.0389658970504327	0.0172461784462013	0.0130612332141632	0.0129195586357119	0.0102079406367214	0.0138554338148552	0.0144868572258707	0.0192515844607941	0.0149816963584455	0.0132934714259377	-0.0608448451633748	-0.061079338411142	-0.0598617977058167	-0.0619144705989538	-0.0414240120668403	-0.0471968017873555	-0.0460148596410072	-0.0619691453882067	-0.0584443042313748	-0.0615162405064356	-0.0632667272926065	-0.0594194824536942	-0.0581158372439681	-0.0695150404604245	-0.0432480624795151	-0.0306172822332174	-0.0335922687126866	-0.0355928504786302	-0.0261938609512347	-0.0266013599797905	-0.037277977593202	-0.0323668985265303	-0.0252183089009437	-0.0558903646396733	-0.0543738657821807	-0.0742590204534675	-0.060435868184788	-0.0507995737272848	-0.0576723108958216	-0.0652618373689231	-0.0562408401640435	-0.0498882851234786	-0.0602984625881387	-0.0480709140939878	-0.0695414002699273	-0.0732293050719529	-0.05038627852033	-0.073214778431277	-0.0539711906173469	-0.0292765637822616	-0.0366212138993146	-0.0421920629847284	-0.0475244110874533	-0.0529081393733801	-0.0418368532671001	-0.0218785533991891	-0.0243996438588758	-0.036130211640785	-0.0271954722679638	-0.0673946135695348	-0.06920058963649	-0.0675959745056496	-0.0589118115538317	-0.0637967866497091	-0.06794647981069	-0.0414816767018073	-0.0217863017596699	-0.0408563438378903	-0.0558255665922401	-0.055952556686041	-0.0584701368488768	-0.0521649236454193	-0.0467081878719295	-0.0554874413222217	-0.0513812409763443	-0.0512364132467446	-0.0453744028549217	-0.0530509085622423	-0.0529698899189142	-0.0608724725840396	-0.046223425563775	-0.0582808928435239	-0.050057487202275	-0.0497480560412737	-0.0489465919989146	-0.0481105919284388	-0.048107986967472
